system,record_id,person_id,entity_type
store_customers,SC000228042,P179234,human
store_customers,SC000215642,P181532,human
store_customers,SC000244240,P204021,human
store_customers,SC000244309,P120607,human
store_customers,SC000215428,P297260,human
store_customers,SC000245046,P163018,human
store_customers,SC000255961,P235722,human
store_customers,SC000244524,P091336,human
store_customers,SC000235009,P271095,human
store_customers,SC000265472,P005508,human
store_customers,SC000213225,P179877,human
store_customers,SC000211267,P121903,human
store_customers,SC000230947,P253882,human
store_customers,SC000213571,P188133,human
store_customers,SC000228802,P099350,human
store_customers,SC000235207,P126874,human
store_customers,SC000239434,P027086,human
store_customers,SC000202011,P195771,human
store_customers,SC000270151,P196312,human
store_customers,SC000234306,P169634,human
store_customers,SC000205650,P281412,human
store_customers,SC000259609,P280965,human
store_customers,SC000261200,P229890,human
store_customers,SC007001469,BOTST0001469,bot
store_customers,SC000268838,P010779,human
store_customers,SC000270332,P033942,human
store_customers,SC000222396,P150173,human
store_customers,SC000214337,P293288,human
store_customers,SC000233940,P106832,human
store_customers,SC000219886,P299261,human
store_customers,SC000226216,P293322,human
store_customers,SC000255512,P281501,human
store_customers,SC000236579,P143691,human
store_customers,SC000251373,P243697,human
store_customers,SC000244050,P258982,human
store_customers,SC000207252,P020137,human
store_customers,SC007001028,BOTST0001028,bot
store_customers,SC000253816,P148115,human
store_customers,SC000227915,P110814,human
store_customers,SC000229347,P230723,human
store_customers,SC000209028,P277726,human
store_customers,SC000240628,P030485,human
store_customers,SC000212740,P125199,human
store_customers,SC007000943,BOTST0000943,bot
store_customers,SC000235341,P148349,human
store_customers,SC000205925,P274271,human
store_customers,SC000201405,P167682,human
store_customers,SC000203918,P178808,human
store_customers,SC000212410,P080079,human
store_customers,SC000213452,P079039,human
store_customers,SC000227208,P071368,human
store_customers,SC000252823,P225805,human
store_customers,SC000241843,P132940,human
store_customers,SC000212893,P139661,human
store_customers,SC000222959,P102953,human
store_customers,SC000244551,P216346,human
store_customers,SC000217927,P148774,human
store_customers,SC000223942,P018149,human
store_customers,SC000274460,P229373,human
store_customers,SC000206602,P032021,human
store_customers,SC000274812,P202350,human
store_customers,SC000202924,P044004,human
store_customers,SC000232013,P112806,human
store_customers,SC000233785,P066342,human
store_customers,SC000257597,P050328,human
store_customers,SC000202220,P099989,human
store_customers,SC000232106,P151495,human
store_customers,SC000216616,P271551,human
store_customers,SC000205257,P282162,human
store_customers,SC000212301,P041031,human
store_customers,SC000204652,P285121,human
store_customers,SC000214157,P031334,human
store_customers,SC000272238,P265780,human
store_customers,SC000247309,P050570,human
store_customers,SC000202373,P147835,human
store_customers,SC000258907,P247414,human
store_customers,SC000270533,P154399,human
store_customers,SC000220504,P263509,human
store_customers,SC000204005,P293480,human
store_customers,SC000209984,P030101,human
store_customers,SC000228370,P256148,human
store_customers,SC000249985,P059324,human
store_customers,SC000275646,P200715,human
store_customers,SC000205811,P002394,human
store_customers,SC000242535,P261962,human
store_customers,SC000234414,P136038,human
store_customers,SC000227284,P013321,human
store_customers,SC000226901,P289388,human
store_customers,SC000261636,P088129,human
store_customers,SC000202949,P168002,human
store_customers,SC000252195,P295946,human
store_customers,SC000275959,P050118,human
store_customers,SC000241968,P077664,human
store_customers,SC000250424,P097436,human
store_customers,SC000272283,P266576,human
store_customers,SC000229279,P273699,human
store_customers,SC000208957,P267209,human
store_customers,SC000214963,P253077,human
store_customers,SC000226221,P178806,human
store_customers,SC000253403,P294154,human
store_customers,SC000242439,P115533,human
store_customers,SC000221487,P272600,human
store_customers,SC000258421,P072724,human
store_customers,SC000202900,P128670,human
store_customers,SC007001397,BOTST0001397,bot
store_customers,SC000207799,P052161,human
store_customers,SC000231332,P063165,human
store_customers,SC000259826,P149130,human
store_customers,SC000261506,P286650,human
store_customers,SC000244604,P084642,human
store_customers,SC000245764,P173622,human
store_customers,SC000214194,P109187,human
store_customers,SC000267637,P068002,human
store_customers,SC000200185,P071681,human
store_customers,SC000243860,P015597,human
store_customers,SC000219393,P042796,human
store_customers,SC000234791,P260705,human
store_customers,SC000261174,P151527,human
store_customers,SC000207937,P152614,human
store_customers,SC000269163,P223154,human
store_customers,SC000259289,P108285,human
store_customers,SC007000772,BOTST0000772,bot
store_customers,SC000215208,P019329,human
store_customers,SC000218054,P280555,human
store_customers,SC000258344,P271283,human
store_customers,SC000223545,P248349,human
store_customers,SC000270610,P152897,human
store_customers,SC000241957,P041523,human
store_customers,SC000213795,P010836,human
store_customers,SC000254281,P015694,human
store_customers,SC000252383,P019045,human
store_customers,SC000212389,P187088,human
store_customers,SC000239991,P274357,human
store_customers,SC000265203,P017307,human
store_customers,SC000251504,P121407,human
store_customers,SC000209680,P233384,human
store_customers,SC000219221,P111612,human
store_customers,SC000218861,P144896,human
store_customers,SC000244708,P268174,human
store_customers,SC000270869,P206252,human
store_customers,SC000233919,P033025,human
store_customers,SC007000156,BOTST0000156,bot
store_customers,SC000240933,P207679,human
store_customers,SC000251845,P061310,human
store_customers,SC000240721,P113729,human
store_customers,SC000201065,P248179,human
store_customers,SC000273023,P093091,human
store_customers,SC000248634,P014800,human
store_customers,SC007000558,BOTST0000558,bot
store_customers,SC000268592,P048298,human
store_customers,SC000260618,P179258,human
store_customers,SC007000036,BOTST0000036,bot
store_customers,SC000219066,P167010,human
store_customers,SC000201805,P046892,human
store_customers,SC000273631,P118168,human
store_customers,SC000202262,P006762,human
store_customers,SC000223011,P206495,human
store_customers,SC007000722,BOTST0000722,bot
store_customers,SC000250682,P085893,human
store_customers,SC007001366,BOTST0001366,bot
store_customers,SC000219553,P028931,human
store_customers,SC000222540,P037901,human
store_customers,SC000218888,P058970,human
store_customers,SC000272906,P096989,human
store_customers,SC000237195,P242448,human
store_customers,SC000202576,P150510,human
store_customers,SC000253916,P159279,human
store_customers,SC000214407,P170229,human
store_customers,SC000274510,P221197,human
store_customers,SC000275915,P145757,human
store_customers,SC000267384,P285031,human
store_customers,SC000234388,P117519,human
store_customers,SC000273559,P125739,human
store_customers,SC000263791,P000080,human
store_customers,SC000241508,P057310,human
store_customers,SC000273278,P112094,human
store_customers,SC000206943,P268129,human
store_customers,SC000209417,P075232,human
store_customers,SC000228781,P226800,human
store_customers,SC000209544,P083316,human
store_customers,SC000259317,P071072,human
store_customers,SC000222328,P299204,human
store_customers,SC000240138,P199695,human
store_customers,SC000211808,P076916,human
store_customers,SC000234040,P189399,human
store_customers,SC000211255,P249479,human
store_customers,SC000222365,P228453,human
store_customers,SC000252287,P097242,human
store_customers,SC000218444,P142678,human
store_customers,SC000239965,P177018,human
store_customers,SC000240028,P176703,human
store_customers,SC000248559,P011701,human
store_customers,SC000271816,P084615,human
store_customers,SC007000302,BOTST0000302,bot
store_customers,SC000216185,P250189,human
store_customers,SC000202526,P099848,human
store_customers,SC000203445,P188450,human
store_customers,SC000213617,P258955,human
store_customers,SC000231002,P192787,human
store_customers,SC000224659,P209052,human
store_customers,SC000244697,P073143,human
store_customers,SC000262225,P161360,human
store_customers,SC000209925,P170392,human
store_customers,SC000234037,P087408,human
store_customers,SC000256691,P090738,human
store_customers,SC000214519,P086958,human
store_customers,SC000256975,P277175,human
store_customers,SC000227308,P189806,human
store_customers,SC000239279,P154299,human
store_customers,SC000273067,P086867,human
store_customers,SC000227030,P045043,human
store_customers,SC000258541,P236840,human
store_customers,SC000201450,P294756,human
store_customers,SC000273971,P035391,human
store_customers,SC000209176,P062367,human
store_customers,SC000233847,P070130,human
store_customers,SC000252878,P169390,human
store_customers,SC000225671,P208307,human
store_customers,SC000256428,P222212,human
store_customers,SC000218990,P260288,human
store_customers,SC000269746,P014967,human
store_customers,SC000230676,P022161,human
store_customers,SC000264827,P242697,human
store_customers,SC000208745,P015670,human
store_customers,SC000259072,P092760,human
store_customers,SC000250993,P141430,human
store_customers,SC000237162,P258904,human
store_customers,SC000243558,P193479,human
store_customers,SC000261204,P234505,human
store_customers,SC000249412,P250021,human
store_customers,SC000275263,P209083,human
store_customers,SC000225471,P037918,human
store_customers,SC000228355,P121104,human
store_customers,SC000231127,P128201,human
store_customers,SC000257640,P090243,human
store_customers,SC000248682,P172285,human
store_customers,SC000258690,P285241,human
store_customers,SC000233022,P284033,human
store_customers,SC000275473,P227757,human
store_customers,SC000244849,P080168,human
store_customers,SC000261435,P295563,human
store_customers,SC000238419,P055288,human
store_customers,SC000202964,P164928,human
store_customers,SC000272412,P049953,human
store_customers,SC000264212,P090602,human
store_customers,SC000235750,P053597,human
store_customers,SC000237544,P151483,human
store_customers,SC000243362,P186825,human
store_customers,SC000255651,P148557,human
store_customers,SC000213365,P232538,human
store_customers,SC000218559,P146211,human
store_customers,SC000255078,P207798,human
store_customers,SC000239679,P241468,human
store_customers,SC000220366,P295553,human
store_customers,SC000269276,P031851,human
store_customers,SC000230985,P119488,human
store_customers,SC000274327,P262533,human
store_customers,SC000214255,P179176,human
store_customers,SC000214632,P188651,human
store_customers,SC000237702,P156645,human
store_customers,SC000241889,P151297,human
store_customers,SC000244460,P004283,human
store_customers,SC000230803,P014597,human
store_customers,SC000231556,P045267,human
store_customers,SC000264941,P107281,human
store_customers,SC000257929,P086896,human
store_customers,SC000275637,P242065,human
store_customers,SC000221311,P294050,human
store_customers,SC000242446,P214435,human
store_customers,SC000208857,P230988,human
store_customers,SC000215978,P028309,human
store_customers,SC000218369,P267890,human
store_customers,SC000246514,P262064,human
store_customers,SC000227218,P246605,human
store_customers,SC000266789,P277868,human
store_customers,SC000253766,P056445,human
store_customers,SC000238585,P065144,human
store_customers,SC000230954,P066909,human
store_customers,SC007000350,BOTST0000350,bot
store_customers,SC000208095,P243193,human
store_customers,SC000248377,P133471,human
store_customers,SC000212717,P274392,human
store_customers,SC000210788,P115516,human
store_customers,SC000250128,P128119,human
store_customers,SC000203341,P073557,human
store_customers,SC000230202,P257020,human
store_customers,SC000201596,P116986,human
store_customers,SC000272174,P162647,human
store_customers,SC000273250,P062077,human
store_customers,SC000205474,P125774,human
store_customers,SC000239783,P062069,human
store_customers,SC000264763,P091075,human
store_customers,SC000259470,P016965,human
store_customers,SC000224523,P164534,human
store_customers,SC007000241,BOTST0000241,bot
store_customers,SC000259258,P203487,human
store_customers,SC000240772,P110557,human
store_customers,SC000260301,P292339,human
store_customers,SC000224671,P085215,human
store_customers,SC000201385,P088203,human
store_customers,SC000261617,P236619,human
store_customers,SC000259035,P208316,human
store_customers,SC000241713,P004117,human
store_customers,SC000236742,P087325,human
store_customers,SC000250335,P111475,human
store_customers,SC000210966,P095649,human
store_customers,SC000204112,P164789,human
store_customers,SC000229828,P129226,human
store_customers,SC000271765,P278757,human
store_customers,SC000211539,P201111,human
store_customers,SC000234784,P002445,human
store_customers,SC000232603,P182257,human
store_customers,SC000255065,P238268,human
store_customers,SC000271709,P224154,human
store_customers,SC000213911,P071833,human
store_customers,SC000247158,P018601,human
store_customers,SC000275971,P227648,human
store_customers,SC000216978,P124261,human
store_customers,SC000247315,P068846,human
store_customers,SC000213878,P045630,human
store_customers,SC000215244,P231873,human
store_customers,SC000256131,P195185,human
store_customers,SC000239757,P166001,human
store_customers,SC000238659,P036476,human
store_customers,SC000243086,P028759,human
store_customers,SC000202038,P118866,human
store_customers,SC000244624,P182849,human
store_customers,SC000239618,P075699,human
store_customers,SC000245837,P241629,human
store_customers,SC000256376,P068125,human
store_customers,SC007000671,BOTST0000671,bot
store_customers,SC000218408,P014051,human
store_customers,SC000245226,P048788,human
store_customers,SC000271101,P031633,human
store_customers,SC000253039,P104639,human
store_customers,SC000239972,P247413,human
store_customers,SC007000117,BOTST0000117,bot
store_customers,SC000265773,P290535,human
store_customers,SC000238823,P193587,human
store_customers,SC000261041,P130882,human
store_customers,SC000245466,P233773,human
store_customers,SC000275531,P255559,human
store_customers,SC000213574,P014366,human
store_customers,SC000231993,P133948,human
store_customers,SC000222177,P192314,human
store_customers,SC000254939,P166194,human
store_customers,SC000220765,P030639,human
store_customers,SC000247830,P016683,human
store_customers,SC000210567,P232222,human
store_customers,SC000249599,P031700,human
store_customers,SC000206147,P133429,human
store_customers,SC000202825,P200245,human
store_customers,SC000256591,P029678,human
store_customers,SC000230521,P041147,human
store_customers,SC000239303,P190167,human
store_customers,SC000238038,P288095,human
store_customers,SC000258783,P031462,human
store_customers,SC000218669,P267260,human
store_customers,SC000259847,P160702,human
store_customers,SC000231557,P062784,human
store_customers,SC000205421,P069238,human
store_customers,SC000230604,P227993,human
store_customers,SC007000756,BOTST0000756,bot
store_customers,SC000226088,P175193,human
store_customers,SC000231707,P091366,human
store_customers,SC000255301,P021709,human
store_customers,SC000273030,P026161,human
store_customers,SC000232852,P248014,human
store_customers,SC000208225,P136221,human
store_customers,SC000270540,P141698,human
store_customers,SC000247910,P287407,human
store_customers,SC000221882,P111817,human
store_customers,SC000238090,P237106,human
store_customers,SC000251519,P153897,human
store_customers,SC000272716,P054552,human
store_customers,SC000204620,P108376,human
store_customers,SC000250755,P107722,human
store_customers,SC000261565,P220177,human
store_customers,SC000271921,P287527,human
store_customers,SC000205265,P201259,human
store_customers,SC000213979,P243190,human
store_customers,SC000230234,P296037,human
store_customers,SC000236136,P245241,human
store_customers,SC000262084,P191452,human
store_customers,SC000207294,P271410,human
store_customers,SC000264634,P267012,human
store_customers,SC000232190,P078318,human
store_customers,SC000229920,P284331,human
store_customers,SC000253045,P105459,human
store_customers,SC000225743,P208080,human
store_customers,SC000223065,P006164,human
store_customers,SC000211939,P004504,human
store_customers,SC000217851,P065381,human
store_customers,SC000218176,P147869,human
store_customers,SC000269807,P299392,human
store_customers,SC000257276,P180813,human
store_customers,SC000267735,P262903,human
store_customers,SC000248855,P204571,human
store_customers,SC000256469,P283676,human
store_customers,SC000221868,P283657,human
store_customers,SC000218197,P188029,human
store_customers,SC000222741,P181670,human
store_customers,SC000249333,P141527,human
store_customers,SC000239979,P255624,human
store_customers,SC000217564,P297097,human
store_customers,SC000235690,P271548,human
store_customers,SC000259392,P065281,human
store_customers,SC000245396,P223435,human
store_customers,SC007000691,BOTST0000691,bot
store_customers,SC000230832,P105439,human
store_customers,SC000261845,P153196,human
store_customers,SC000250662,P017658,human
store_customers,SC007000788,BOTST0000788,bot
store_customers,SC000204900,P176023,human
store_customers,SC000223015,P172822,human
store_customers,SC000231879,P234082,human
store_customers,SC000230080,P215372,human
store_customers,SC000270083,P125974,human
store_customers,SC000229507,P198458,human
store_customers,SC000259561,P227233,human
store_customers,SC000226602,P104158,human
store_customers,SC000223386,P071302,human
store_customers,SC007001459,BOTST0001459,bot
store_customers,SC007000148,BOTST0000148,bot
store_customers,SC000203029,P116763,human
store_customers,SC000238868,P203151,human
store_customers,SC000255664,P279329,human
store_customers,SC000249667,P244695,human
store_customers,SC000238460,P194473,human
store_customers,SC000271538,P233189,human
store_customers,SC000271580,P001546,human
store_customers,SC000204956,P180141,human
store_customers,SC000231244,P202063,human
store_customers,SC000241091,P108411,human
store_customers,SC000220997,P095879,human
store_customers,SC000274981,P175802,human
store_customers,SC000259262,P291349,human
store_customers,SC000212805,P044809,human
store_customers,SC000267614,P206143,human
store_customers,SC000255188,P026205,human
store_customers,SC000219796,P087161,human
store_customers,SC000208267,P082099,human
store_customers,SC000218775,P073936,human
store_customers,SC000206852,P283721,human
store_customers,SC000205355,P226789,human
store_customers,SC000269856,P232563,human
store_customers,SC000233287,P253900,human
store_customers,SC000229485,P239769,human
store_customers,SC000251246,P133807,human
store_customers,SC000257005,P172962,human
store_customers,SC000223801,P290790,human
store_customers,SC000239139,P230638,human
store_customers,SC000252943,P233844,human
store_customers,SC000207737,P039367,human
store_customers,SC000214295,P203718,human
store_customers,SC000269921,P210308,human
store_customers,SC000266174,P131947,human
store_customers,SC000275878,P259811,human
store_customers,SC000249604,P264417,human
store_customers,SC000209903,P026782,human
store_customers,SC000262535,P210168,human
store_customers,SC000239973,P202570,human
store_customers,SC000243107,P254325,human
store_customers,SC000266489,P245132,human
store_customers,SC000229302,P032372,human
store_customers,SC000224071,P218857,human
store_customers,SC000223511,P194116,human
store_customers,SC000264871,P296840,human
store_customers,SC000233700,P204731,human
store_customers,SC000239038,P059889,human
store_customers,SC000242726,P037070,human
store_customers,SC000255098,P043099,human
store_customers,SC000252952,P239315,human
store_customers,SC000236841,P221798,human
store_customers,SC007000628,BOTST0000628,bot
store_customers,SC000232074,P033173,human
store_customers,SC000250414,P244209,human
store_customers,SC000217047,P235921,human
store_customers,SC007001259,BOTST0001259,bot
store_customers,SC000237850,P019849,human
store_customers,SC000237391,P013743,human
store_customers,SC000272877,P026558,human
store_customers,SC000243770,P285509,human
store_customers,SC000203832,P284264,human
store_customers,SC000241279,P205898,human
store_customers,SC000209743,P068634,human
store_customers,SC000254825,P048252,human
store_customers,SC000203662,P275932,human
store_customers,SC000250051,P057258,human
store_customers,SC000250940,P238034,human
store_customers,SC007001023,BOTST0001023,bot
store_customers,SC000219741,P005503,human
store_customers,SC000244885,P222425,human
store_customers,SC000229415,P051422,human
store_customers,SC000243527,P026847,human
store_customers,SC000270473,P165504,human
store_customers,SC000213280,P035805,human
store_customers,SC000234403,P249403,human
store_customers,SC000206169,P287532,human
store_customers,SC000208996,P168488,human
store_customers,SC007000137,BOTST0000137,bot
store_customers,SC000256413,P213798,human
store_customers,SC000200104,P039772,human
store_customers,SC000223543,P066375,human
store_customers,SC000260371,P035409,human
store_customers,SC000248512,P155917,human
store_customers,SC000222340,P208648,human
store_customers,SC000235605,P026075,human
store_customers,SC000233262,P247459,human
store_customers,SC000222851,P239687,human
store_customers,SC000217395,P088049,human
store_customers,SC000239994,P050126,human
store_customers,SC000205636,P138024,human
store_customers,SC000218989,P259172,human
store_customers,SC007000295,BOTST0000295,bot
store_customers,SC000269604,P227694,human
store_customers,SC000241345,P161989,human
store_customers,SC000245983,P264843,human
store_customers,SC000244732,P039198,human
store_customers,SC000229797,P253807,human
store_customers,SC000250324,P168788,human
store_customers,SC000210682,P123037,human
store_customers,SC000209224,P187984,human
store_customers,SC000267352,P123707,human
store_customers,SC000260104,P031655,human
store_customers,SC000228754,P195887,human
store_customers,SC000262608,P202664,human
store_customers,SC000239153,P120666,human
store_customers,SC000237066,P142287,human
store_customers,SC000265879,P246426,human
store_customers,SC000245355,P129938,human
store_customers,SC000213988,P102272,human
store_customers,SC000256073,P016603,human
store_customers,SC000268276,P258292,human
store_customers,SC000242081,P268311,human
store_customers,SC000241686,P143459,human
store_customers,SC000207486,P263261,human
store_customers,SC000234554,P286713,human
store_customers,SC000274038,P179358,human
store_customers,SC000214104,P241996,human
store_customers,SC000213763,P036559,human
store_customers,SC000230533,P299375,human
store_customers,SC007000467,BOTST0000467,bot
store_customers,SC000211243,P045541,human
store_customers,SC000208912,P233282,human
store_customers,SC000202865,P009249,human
store_customers,SC000254987,P051631,human
store_customers,SC000206844,P183425,human
store_customers,SC000248676,P296568,human
store_customers,SC000204590,P032740,human
store_customers,SC000227136,P034519,human
store_customers,SC000207349,P052005,human
store_customers,SC000265991,P267096,human
store_customers,SC000252421,P168648,human
store_customers,SC000262189,P113530,human
store_customers,SC000252019,P281909,human
store_customers,SC000255442,P098344,human
store_customers,SC000244953,P259859,human
store_customers,SC000213755,P278868,human
store_customers,SC000245229,P013909,human
store_customers,SC000236404,P164073,human
store_customers,SC000256662,P073417,human
store_customers,SC000225827,P042678,human
store_customers,SC000275905,P116007,human
store_customers,SC000253460,P066025,human
store_customers,SC000249815,P056856,human
store_customers,SC000237231,P023527,human
store_customers,SC000263355,P108038,human
store_customers,SC000262555,P070739,human
store_customers,SC000249070,P280913,human
store_customers,SC000234264,P134204,human
store_customers,SC000203568,P153164,human
store_customers,SC000243325,P214389,human
store_customers,SC000224787,P249707,human
store_customers,SC000240438,P299231,human
store_customers,SC000208569,P215687,human
store_customers,SC000266574,P216718,human
store_customers,SC000223890,P031186,human
store_customers,SC000222411,P135307,human
store_customers,SC000257015,P191460,human
store_customers,SC000251093,P098004,human
store_customers,SC000270968,P262216,human
store_customers,SC000275080,P283380,human
store_customers,SC000207310,P284117,human
store_customers,SC000256804,P267194,human
store_customers,SC000246140,P239493,human
store_customers,SC000260313,P100823,human
store_customers,SC000220291,P278091,human
store_customers,SC000262194,P178515,human
store_customers,SC000223366,P275327,human
store_customers,SC000259878,P071039,human
store_customers,SC000259572,P078351,human
store_customers,SC000266565,P214727,human
store_customers,SC000261136,P145853,human
store_customers,SC000206729,P038266,human
store_customers,SC000239323,P111316,human
store_customers,SC000227287,P071052,human
store_customers,SC000231239,P053841,human
store_customers,SC000267763,P142785,human
store_customers,SC007000693,BOTST0000693,bot
store_customers,SC000273561,P058972,human
store_customers,SC000269092,P233304,human
store_customers,SC007001070,BOTST0001070,bot
store_customers,SC000243683,P260783,human
store_customers,SC000209423,P259877,human
store_customers,SC000244385,P134507,human
store_customers,SC000203887,P135302,human
store_customers,SC000209260,P084738,human
store_customers,SC000208262,P043131,human
store_customers,SC000235107,P010981,human
store_customers,SC000236446,P075328,human
store_customers,SC000254747,P145919,human
store_customers,SC000203082,P163580,human
store_customers,SC000209292,P199704,human
store_customers,SC000246029,P235977,human
store_customers,SC007000199,BOTST0000199,bot
store_customers,SC000229819,P140032,human
store_customers,SC000213103,P264007,human
store_customers,SC000213032,P104741,human
store_customers,SC000217432,P155221,human
store_customers,SC000240839,P017827,human
store_customers,SC000227353,P281443,human
store_customers,SC000206909,P036808,human
store_customers,SC000256423,P010648,human
store_customers,SC000254153,P249528,human
store_customers,SC000223538,P076658,human
store_customers,SC000264839,P293984,human
store_customers,SC000272343,P128722,human
store_customers,SC007001537,BOTST0001537,bot
store_customers,SC000209183,P147639,human
store_customers,SC000263797,P091807,human
store_customers,SC000207529,P038922,human
store_customers,SC000201022,P270428,human
store_customers,SC000241099,P232642,human
store_customers,SC000226770,P041703,human
store_customers,SC000265342,P181444,human
store_customers,SC000209677,P056156,human
store_customers,SC000246195,P047706,human
store_customers,SC000268184,P251607,human
store_customers,SC000212627,P118597,human
store_customers,SC000256837,P146766,human
store_customers,SC000241399,P163261,human
store_customers,SC000273737,P255271,human
store_customers,SC000217422,P103992,human
store_customers,SC000236302,P152278,human
store_customers,SC000209715,P014764,human
store_customers,SC000218862,P104743,human
store_customers,SC000233076,P148242,human
store_customers,SC000259081,P257663,human
store_customers,SC000260416,P178981,human
store_customers,SC000210505,P121454,human
store_customers,SC000212320,P136097,human
store_customers,SC000254730,P190023,human
store_customers,SC000266611,P068814,human
store_customers,SC000219366,P127952,human
store_customers,SC000263065,P237439,human
store_customers,SC000222428,P112967,human
store_customers,SC000274130,P107137,human
store_customers,SC000270815,P123231,human
store_customers,SC000243940,P054983,human
store_customers,SC000253331,P100923,human
store_customers,SC000228231,P136320,human
store_customers,SC000270826,P200509,human
store_customers,SC000236960,P281070,human
store_customers,SC000270911,P240673,human
store_customers,SC000244548,P165356,human
store_customers,SC000231464,P138309,human
store_customers,SC000208178,P163977,human
store_customers,SC000211519,P025135,human
store_customers,SC007001118,BOTST0001118,bot
store_customers,SC000248308,P096498,human
store_customers,SC000204559,P135706,human
store_customers,SC000251189,P166041,human
store_customers,SC000221415,P246523,human
store_customers,SC000222062,P016306,human
store_customers,SC000205890,P000658,human
store_customers,SC000229220,P171640,human
store_customers,SC000205380,P006402,human
store_customers,SC000244377,P148306,human
store_customers,SC000211056,P031831,human
store_customers,SC000257763,P108130,human
store_customers,SC000227813,P044299,human
store_customers,SC000259840,P134684,human
store_customers,SC000212617,P134092,human
store_customers,SC000206464,P256846,human
store_customers,SC000254218,P173281,human
store_customers,SC000275047,P217134,human
store_customers,SC000268464,P031157,human
store_customers,SC000237671,P200533,human
store_customers,SC000274714,P155450,human
store_customers,SC000250941,P242445,human
store_customers,SC000257767,P170923,human
store_customers,SC000234801,P179181,human
store_customers,SC000221389,P213050,human
store_customers,SC000248887,P004591,human
store_customers,SC000215651,P080752,human
store_customers,SC000260035,P151724,human
store_customers,SC000244784,P290935,human
store_customers,SC007000573,BOTST0000573,bot
store_customers,SC000209377,P186097,human
store_customers,SC000269190,P044195,human
store_customers,SC000245301,P207058,human
store_customers,SC000255738,P128560,human
store_customers,SC000220013,P129921,human
store_customers,SC000219562,P114421,human
store_customers,SC000234150,P271219,human
store_customers,SC000246009,P156510,human
store_customers,SC000255449,P245854,human
store_customers,SC000200282,P137710,human
store_customers,SC000235520,P054793,human
store_customers,SC000224632,P225259,human
store_customers,SC000206038,P240110,human
store_customers,SC000244987,P167999,human
store_customers,SC000210353,P047231,human
store_customers,SC000245223,P007901,human
store_customers,SC000210375,P206609,human
store_customers,SC000202201,P005659,human
store_customers,SC007000718,BOTST0000718,bot
store_customers,SC000271658,P263566,human
store_customers,SC000242324,P019817,human
store_customers,SC007000648,BOTST0000648,bot
store_customers,SC000220964,P286473,human
store_customers,SC000224789,P150970,human
store_customers,SC000206591,P289965,human
store_customers,SC000256331,P126546,human
store_customers,SC000205406,P246516,human
store_customers,SC000201806,P091981,human
store_customers,SC000246530,P216531,human
store_customers,SC000258465,P261065,human
store_customers,SC000275559,P199043,human
store_customers,SC000215314,P059416,human
store_customers,SC000246401,P015470,human
store_customers,SC000268764,P055171,human
store_customers,SC000223741,P258232,human
store_customers,SC000201238,P000228,human
store_customers,SC000239237,P277818,human
store_customers,SC000215921,P079222,human
store_customers,SC000208221,P258481,human
store_customers,SC000253736,P205996,human
store_customers,SC000264517,P253816,human
store_customers,SC000249361,P218904,human
store_customers,SC000246629,P168237,human
store_customers,SC000221063,P269332,human
store_customers,SC000229776,P079274,human
store_customers,SC000245329,P180644,human
store_customers,SC007001073,BOTST0001073,bot
store_customers,SC000273154,P231643,human
store_customers,SC000201437,P131850,human
store_customers,SC000234968,P087449,human
store_customers,SC000257887,P019114,human
store_customers,SC000257023,P029719,human
store_customers,SC000264652,P245005,human
store_customers,SC007001105,BOTST0001105,bot
store_customers,SC000264938,P246275,human
store_customers,SC000213748,P105375,human
store_customers,SC007000333,BOTST0000333,bot
store_customers,SC000272806,P230823,human
store_customers,SC000265841,P080472,human
store_customers,SC000220226,P199143,human
store_customers,SC000271307,P234523,human
store_customers,SC000201905,P023771,human
store_customers,SC000241291,P042921,human
store_customers,SC000219105,P170895,human
store_customers,SC000212363,P054951,human
store_customers,SC000261546,P299210,human
store_customers,SC000247703,P284201,human
store_customers,SC000245963,P278638,human
store_customers,SC000217491,P032549,human
store_customers,SC000219108,P077088,human
store_customers,SC000226791,P056914,human
store_customers,SC000209337,P261093,human
store_customers,SC000236648,P032488,human
store_customers,SC000206211,P138010,human
store_customers,SC000212804,P279233,human
store_customers,SC000212500,P187505,human
store_customers,SC000214437,P266289,human
store_customers,SC000213512,P265821,human
store_customers,SC000270290,P117213,human
store_customers,SC000241358,P126274,human
store_customers,SC000218353,P136710,human
store_customers,SC000241350,P248482,human
store_customers,SC000275089,P023499,human
store_customers,SC000259577,P049372,human
store_customers,SC000220664,P138816,human
store_customers,SC000205305,P236762,human
store_customers,SC000224539,P258180,human
store_customers,SC000209794,P119064,human
store_customers,SC000270469,P171156,human
store_customers,SC000260622,P199911,human
store_customers,SC000223361,P202497,human
store_customers,SC000252933,P053305,human
store_customers,SC000244011,P127777,human
store_customers,SC000230065,P113717,human
store_customers,SC000218515,P111746,human
store_customers,SC000232745,P111955,human
store_customers,SC000262974,P195171,human
store_customers,SC000253350,P177412,human
store_customers,SC000207905,P168363,human
store_customers,SC000230515,P176316,human
store_customers,SC000253732,P154572,human
store_customers,SC000213720,P033590,human
store_customers,SC000270400,P234341,human
store_customers,SC000211351,P200278,human
store_customers,SC000256627,P026449,human
store_customers,SC000258452,P091680,human
store_customers,SC000222572,P044087,human
store_customers,SC000257534,P229428,human
store_customers,SC000220837,P293786,human
store_customers,SC000233992,P008657,human
store_customers,SC000239795,P016523,human
store_customers,SC000207118,P026508,human
